soc_id	var_id	code	category	title	definition	pref_name_for_society	glottocode	Lat	Long	description	name	region	eco_id	eco_code
SCCS25	SCCS767	NA	Politics	(No) Conflict (Social or Political) in the Local Community	Ross, M. H. (1983). Political decision making and conflict: Additional cross-cultural codes and scales. Ethnology, 22(2), 169-192.	Wodaabe Fulani	boro1274	15	7.5	Missing data	NA	West Tropical Africa	PrecipitationPredictability	0.580981932
SCCS26	SCCS767	3	Politics	(No) Conflict (Social or Political) in the Local Community	Ross, M. H. (1983). Political decision making and conflict: Additional cross-cultural codes and scales. Ethnology, 22(2), 169-192.	Zazzagawa Hausa	haus1257	10.5	7.5	Moderate: Disagreements and differences do not result in high violence or severe disruption	Moderate: Disagreements do not result in high violence	West Tropical Africa	PrecipitationPredictability	0.626720364
SCCS27	SCCS767	NA	Politics	(No) Conflict (Social or Political) in the Local Community	Ross, M. H. (1983). Political decision making and conflict: Additional cross-cultural codes and scales. Ethnology, 22(2), 169-192.	Masa	masa1322	10.5	15.5	Missing data	NA	Northeast Tropical Africa	PrecipitationPredictability	0.651249858
SCCS28	SCCS767	3	Politics	(No) Conflict (Social or Political) in the Local Community	Ross, M. H. (1983). Political decision making and conflict: Additional cross-cultural codes and scales. Ethnology, 22(2), 169-192.	Azande	zand1248	5.08	28.25	Moderate: Disagreements and differences do not result in high violence or severe disruption	Moderate: Disagreements do not result in high violence	Northeast Tropical Africa	PrecipitationPredictability	0.706924385
SCCS29	SCCS767	NA	Politics	(No) Conflict (Social or Political) in the Local Community	Ross, M. H. (1983). Political decision making and conflict: Additional cross-cultural codes and scales. Ethnology, 22(2), 169-192.	Fur	furr1244	13.5	25.5	Missing data	NA	Northeast Tropical Africa	PrecipitationPredictability	0.555693274
SCCS3	SCCS767	NA	Politics	(No) Conflict (Social or Political) in the Local Community	Ross, M. H. (1983). Political decision making and conflict: Additional cross-cultural codes and scales. Ethnology, 22(2), 169-192.	Tsonga	tson1249	-25.83	32.33	Missing data	NA	South Tropical Africa	PrecipitationPredictability	0.634970748
SCCS30	SCCS767	3	Politics	(No) Conflict (Social or Political) in the Local Community	Ross, M. H. (1983). Political decision making and conflict: Additional cross-cultural codes and scales. Ethnology, 22(2), 169-192.	Otoro	otor1240	11.33	30.67	Moderate: Disagreements and differences do not result in high violence or severe disruption	Moderate: Disagreements do not result in high violence	Northeast Tropical Africa	PrecipitationPredictability	0.654283409
SCCS31	SCCS767	3	Politics	(No) Conflict (Social or Political) in the Local Community	Ross, M. H. (1983). Political decision making and conflict: Additional cross-cultural codes and scales. Ethnology, 22(2), 169-192.	Shilluk	shil1265	9.75	31.5	Moderate: Disagreements and differences do not result in high violence or severe disruption	Moderate: Disagreements do not result in high violence	Northeast Tropical Africa	PrecipitationPredictability	0.684027611
SCCS32	SCCS767	NA	Politics	(No) Conflict (Social or Political) in the Local Community	Ross, M. H. (1983). Political decision making and conflict: Additional cross-cultural codes and scales. Ethnology, 22(2), 169-192.	Mao	hozo1236	9.27	34.67	Missing data	NA	Northeast Tropical Africa	PrecipitationPredictability	0.633592306
SCCS33	SCCS767	NA	Politics	(No) Conflict (Social or Political) in the Local Community	Ross, M. H. (1983). Political decision making and conflict: Additional cross-cultural codes and scales. Ethnology, 22(2), 169-192.	Kafa	kafa1242	7.27	36.5	Missing data	NA	Northeast Tropical Africa	PrecipitationPredictability	0.583572143
SCCS34	SCCS767	3	Politics	(No) Conflict (Social or Political) in the Local Community	Ross, M. H. (1983). Political decision making and conflict: Additional cross-cultural codes and scales. Ethnology, 22(2), 169-192.	Maasi	masa1300	-3.5	36.75	Moderate: Disagreements and differences do not result in high violence or severe disruption	Moderate: Disagreements do not result in high violence	East Tropical Africa	PrecipitationPredictability	0.696066264
SCCS35	SCCS767	NA	Politics	(No) Conflict (Social or Political) in the Local Community	Ross, M. H. (1983). Political decision making and conflict: Additional cross-cultural codes and scales. Ethnology, 22(2), 169-192.	Konso	kons1243	5.25	37.5	Missing data	NA	Northeast Tropical Africa	PrecipitationPredictability	0.555400858
SCCS36	SCCS767	2	Politics	(No) Conflict (Social or Political) in the Local Community	Ross, M. H. (1983). Political decision making and conflict: Additional cross-cultural codes and scales. Ethnology, 22(2), 169-192.	Somali (Dolbahanta)	nort3051	9	47.25	High: Conflict present but not a pervasive aspect of daily life	High: Conflict present, not a pervasive aspect of daily life	Northeast Tropical Africa	PrecipitationPredictability	0.59800992100000006
SCCS37	SCCS767	2	Politics	(No) Conflict (Social or Political) in the Local Community	Ross, M. H. (1983). Political decision making and conflict: Additional cross-cultural codes and scales. Ethnology, 22(2), 169-192.	Amhara	amha1245	12.5	37.75	High: Conflict present but not a pervasive aspect of daily life	High: Conflict present, not a pervasive aspect of daily life	Northeast Tropical Africa	PrecipitationPredictability	0.519560893
SCCS38	SCCS767	NA	Politics	(No) Conflict (Social or Political) in the Local Community	Ross, M. H. (1983). Political decision making and conflict: Additional cross-cultural codes and scales. Ethnology, 22(2), 169-192.	Blin	bili1260	15.75	38.75	Missing data	NA	Northeast Tropical Africa	PrecipitationPredictability	0.525404796
SCCS39	SCCS767	NA	Politics	(No) Conflict (Social or Political) in the Local Community	Ross, M. H. (1983). Political decision making and conflict: Additional cross-cultural codes and scales. Ethnology, 22(2), 169-192.	Barabra	kenu1236	23	39.11	Missing data	NA	Arabian Peninsula	PrecipitationPredictability	0.249339973
SCCS4	SCCS767	2	Politics	(No) Conflict (Social or Political) in the Local Community	Ross, M. H. (1983). Political decision making and conflict: Additional cross-cultural codes and scales. Ethnology, 22(2), 169-192.	Lozi	lozi1239	-16	23.5	High: Conflict present but not a pervasive aspect of daily life	High: Conflict present, not a pervasive aspect of daily life	South Tropical Africa	PrecipitationPredictability	0.515210058
SCCS40	SCCS767	1	Politics	(No) Conflict (Social or Political) in the Local Community	Ross, M. H. (1983). Political decision making and conflict: Additional cross-cultural codes and scales. Ethnology, 22(2), 169-192.	Teda	teda1241	20.5	17.5	Endemic: a reality of daily existence (e.g., physical violence, feuding, bitter factionalism)	Endemic: a reality of daily existence (ex. fueding)	Northeast Tropical Africa	PrecipitationPredictability	0.303939394
SCCS41	SCCS767	NA	Politics	(No) Conflict (Social or Political) in the Local Community	Ross, M. H. (1983). Political decision making and conflict: Additional cross-cultural codes and scales. Ethnology, 22(2), 169-192.	Tuareg Ahaggar	hogg1238	23	6.5	Missing data	NA	Northern Africa	PrecipitationPredictability	0.27951869
SCCS42	SCCS767	1	Politics	(No) Conflict (Social or Political) in the Local Community	Ross, M. H. (1983). Political decision making and conflict: Additional cross-cultural codes and scales. Ethnology, 22(2), 169-192.	Riffians	tari1263	34.92	-3.25	Endemic: a reality of daily existence (e.g., physical violence, feuding, bitter factionalism)	Endemic: a reality of daily existence (ex. fueding)	Northern Africa	PrecipitationPredictability	0.456040806
SCCS43	SCCS767	2	Politics	(No) Conflict (Social or Political) in the Local Community	Ross, M. H. (1983). Political decision making and conflict: Additional cross-cultural codes and scales. Ethnology, 22(2), 169-192.	Egyptians	egyp1253	24.75	33	High: Conflict present but not a pervasive aspect of daily life	High: Conflict present, not a pervasive aspect of daily life	Northern Africa	PrecipitationPredictability	0.351085543
SCCS44	SCCS767	NA	Politics	(No) Conflict (Social or Political) in the Local Community	Ross, M. H. (1983). Political decision making and conflict: Additional cross-cultural codes and scales. Ethnology, 22(2), 169-192.	Hebrews	anci1244	31.18	34.92	Missing data	NA	Western Asia	PrecipitationPredictability	0.497726536
SCCS45	SCCS767	NA	Politics	(No) Conflict (Social or Political) in the Local Community	Ross, M. H. (1983). Political decision making and conflict: Additional cross-cultural codes and scales. Ethnology, 22(2), 169-192.	Babylonians	akka1240	32.58	44.75	Missing data	NA	Western Asia	PrecipitationPredictability	0.347395525
SCCS46	SCCS767	2	Politics	(No) Conflict (Social or Political) in the Local Community	Ross, M. H. (1983). Political decision making and conflict: Additional cross-cultural codes and scales. Ethnology, 22(2), 169-192.	Rwala	east2690	33.25	38.5	High: Conflict present but not a pervasive aspect of daily life	High: Conflict present, not a pervasive aspect of daily life	Western Asia	PrecipitationPredictability	0.459266012
SCCS47	SCCS767	NA	Politics	(No) Conflict (Social or Political) in the Local Community	Ross, M. H. (1983). Political decision making and conflict: Additional cross-cultural codes and scales. Ethnology, 22(2), 169-192.	Turks	nucl1301	39.33	34.25	Missing data	NA	Western Asia	PrecipitationPredictability	0.617796488
SCCS48	SCCS767	2	Politics	(No) Conflict (Social or Political) in the Local Community	Ross, M. H. (1983). Political decision making and conflict: Additional cross-cultural codes and scales. Ethnology, 22(2), 169-192.	Gheg	gheg1238	42	20.17	High: Conflict present but not a pervasive aspect of daily life	High: Conflict present, not a pervasive aspect of daily life	Southeastern Europe	PrecipitationPredictability	0.604053057
SCCS49	SCCS767	NA	Politics	(No) Conflict (Social or Political) in the Local Community	Ross, M. H. (1983). Political decision making and conflict: Additional cross-cultural codes and scales. Ethnology, 22(2), 169-192.	Ancient Romans	lati1261	41.67	13.5	Missing data	NA	Southeastern Europe	PrecipitationPredictability	0.58798742
SCCS5	SCCS767	NA	Politics	(No) Conflict (Social or Political) in the Local Community	Ross, M. H. (1983). Political decision making and conflict: Additional cross-cultural codes and scales. Ethnology, 22(2), 169-192.	Mbundu	umbu1257	-12.25	16.5	Missing data	NA	South Tropical Africa	PrecipitationPredictability	0.569825805
SCCS50	SCCS767	NA	Politics	(No) Conflict (Social or Political) in the Local Community	Ross, M. H. (1983). Political decision making and conflict: Additional cross-cultural codes and scales. Ethnology, 22(2), 169-192.	Spanish Basques	west1508	43.25	-1.67	Missing data	NA	Southwestern Europe	PrecipitationPredictability	0.641531828
SCCS51	SCCS767	3	Politics	(No) Conflict (Social or Political) in the Local Community	Ross, M. H. (1983). Political decision making and conflict: Additional cross-cultural codes and scales. Ethnology, 22(2), 169-192.	Irish	iris1253	53.5	-10	Moderate: Disagreements and differences do not result in high violence or severe disruption	Moderate: Disagreements do not result in high violence	Northern Europe	PrecipitationPredictability	0.76708049
SCCS52	SCCS767	4	Politics	(No) Conflict (Social or Political) in the Local Community	Ross, M. H. (1983). Political decision making and conflict: Additional cross-cultural codes and scales. Ethnology, 22(2), 169-192.	Sami	nort2671	68.7	21.5	Mild or rare	Mild or rare	Northern Europe	PrecipitationPredictability	0.731691465
SCCS53	SCCS767	NA	Politics	(No) Conflict (Social or Political) in the Local Community	Ross, M. H. (1983). Political decision making and conflict: Additional cross-cultural codes and scales. Ethnology, 22(2), 169-192.	Yurak-Samoyeds	nene1249	68	51.5	Missing data	NA	Eastern Europe	PrecipitationPredictability	0.686769175
SCCS54	SCCS767	NA	Politics	(No) Conflict (Social or Political) in the Local Community	Ross, M. H. (1983). Political decision making and conflict: Additional cross-cultural codes and scales. Ethnology, 22(2), 169-192.	Russians	russ1263	52.67	41.33	Missing data	NA	Eastern Europe	PrecipitationPredictability	0.672912313
SCCS55	SCCS767	NA	Politics	(No) Conflict (Social or Political) in the Local Community	Ross, M. H. (1983). Political decision making and conflict: Additional cross-cultural codes and scales. Ethnology, 22(2), 169-192.	Abkhaz	abkh1244	43.13	40.77	Missing data	NA	Caucasus	PrecipitationPredictability	0.62747658
SCCS56	SCCS767	NA	Politics	(No) Conflict (Social or Political) in the Local Community	Ross, M. H. (1983). Political decision making and conflict: Additional cross-cultural codes and scales. Ethnology, 22(2), 169-192.	Armenians	nucl1235	40	44.5	Missing data	NA	Caucasus	PrecipitationPredictability	0.653814772
